Evento,Jet.Size,Jet.PT,Jet.Eta,Jet.Phi
14575,1,24.022,-0.0268317,0.388271
14576,1,30.709,0.0972678,2.60135
14578,1,29.9318,-3.24304,-1.96151
14581,2,33.864,0.619526,1.54537
14581,2,26.644,1.32986,-3.13755
14582,1,22.4755,-3.92319,-2.10661
14583,1,23.5902,-1.08867,1.23598
14589,4,34.0866,-0.88384,2.15744
14589,4,28.3796,1.79316,2.53924
14589,4,25.352,-2.07446,-0.835204
14589,4,25.1477,0.629645,-1.00928
14590,1,27.4403,-0.91393,1.61854
14591,1,31.0401,1.27954,-1.18654
14592,1,24.6805,-3.93275,0.794379
14593,1,25.713,-0.372173,1.55452
14595,1,39.9779,0.604461,-1.65696
14596,1,23.0077,1.39088,-2.7681
14598,1,46.6093,2.67875,0.925189
14601,3,46.0685,-0.889418,-0.710759
14601,3,25.7283,-2.7735,2.36726
14601,3,24.2539,0.439654,-2.70242
14602,1,22.9468,-1.44048,-0.605893
14603,1,24.8097,-4.20579,-1.93286
14606,1,24.3209,0.886097,2.74694
14608,1,24.6403,4.60957,-0.146676
14609,2,25.1904,-2.73997,-1.57601
14609,2,22.7326,-0.979448,0.585159
14612,2,24.1154,1.30276,-2.24443
14612,2,23.8075,0.0106999,0.774668
14615,2,36.6848,-1.52497,-1.80746
14615,2,24.3578,-0.833291,1.63439
14616,2,30.1213,-2.06449,0.935186
14616,2,29.3996,-3.03143,-2.061
14617,3,40.5807,-0.989722,0.327017
14617,3,37.3576,-0.410909,-1.84295
14617,3,28.8961,-2.87174,-3.10043
14618,1,25.2171,1.72461,0.867039
14619,3,55.5591,-0.242922,-0.633645
14619,3,44.4685,0.744754,1.77562
14619,3,34.4173,3.41736,-2.4337
14622,2,38.9486,0.493549,-0.402242
14622,2,32.8925,-1.52125,3.00959
14624,1,26.2652,4.05682,-2.91072
14628,1,41.9221,-0.762114,-2.12169
14632,2,41.6737,-1.34272,-1.25017
14632,2,22.9558,2.01114,0.811389
14633,1,28.673,1.56907,2.41907
14635,1,25.5989,1.83549,2.30427
14638,1,36.063,0.379351,1.36663
14643,2,37.0902,-0.323017,-2.71064
14643,2,28.7974,-0.938987,0.636013
14649,2,33.1197,-0.725824,-2.28147
14649,2,27.9316,1.18366,0.704757
14651,1,26.9699,0.873067,2.56074
14652,2,25.3206,0.871889,-0.493577
14652,2,23.1028,-0.385137,-3.14056
14653,1,33.024,0.27679,-0.225216
14654,1,23.9241,3.2376,-2.20107
14655,1,33.2228,0.103,2.28535
14659,1,28.867,-2.60106,-2.38427
14660,1,23.2575,1.13278,-0.141107
14662,1,28.3003,-0.270684,2.85789
14663,1,34.6377,-0.473726,3.07213
14664,2,28.8698,-0.210043,-0.795912
14664,2,25.9249,0.58377,2.70843
14666,1,31.2452,-0.832948,1.95494
14667,1,24.5803,1.68138,3.12262
14668,1,29.0161,2.41726,2.14531
14670,2,36.638,1.4353,2.07159
14670,2,27.5339,2.36858,-0.805752
14671,1,28.3727,0.218729,0.776568
14677,1,22.2649,-2.12679,-0.146323
14681,1,29.6009,-1.80768,-1.70369
14684,1,27.7779,1.93542,3.03648
14685,1,27.3042,-1.72812,-2.01042
14690,2,34.2753,2.42213,-0.687648
14690,2,25.7762,2.03024,2.1714
14691,3,36.0417,-0.534618,2.40123
14691,3,35.9902,0.510907,0.324299
14691,3,23.7639,-0.90944,-3.03087
14692,1,35.7968,-1.1429,0.00822635
14694,1,23.2056,1.85224,-0.811061
14695,1,23.0566,0.205061,-2.14236
14698,1,23.4461,-0.913808,-0.817718
14699,1,26.5767,-0.607215,-1.44188
14703,1,30.1356,2.36505,-0.644275
14704,1,30.6453,0.586446,2.18558
14705,1,39.1091,-0.465598,2.99929
14709,1,28.0836,-0.173574,-1.67859
14715,1,32.6905,-0.568678,1.92101
14717,1,52.7011,0.491796,0.19519
14718,2,49.0509,-0.976323,1.81087
14718,2,44.9467,0.296884,-1.53123
14719,2,32.7487,3.06005,-1.19885
14719,2,27.4766,1.93935,2.20598
14721,2,48.1755,-1.0353,1.30933
14721,2,36.4056,-1.81742,-1.80933
14722,1,26.2496,-1.04756,2.48721
14723,1,22.9224,-0.683244,0.796133
14726,2,45.3178,-0.182293,2.83868
14726,2,34.3409,0.485835,-0.725841
14727,1,24.6435,-1.21485,1.063
14731,1,26.7994,-2.8096,-0.359882
14732,1,23.1763,-0.839571,2.9119
14737,1,27.0965,2.58952,-2.02752
14738,1,25.2158,1.21102,-0.706609
14740,1,24.004,-1.65677,-1.74123
14741,1,27.2287,-4.27338,0.825146
14742,1,23.2936,0.0634975,-2.02258
14745,1,28.0636,0.70232,1.28179
14746,1,25.116,-0.275768,1.7451
14747,1,23.0352,-3.94452,0.794041
14748,1,31.9168,-1.2931,2.35015
14749,2,39.1203,-0.387379,-3.02975
14749,2,23.1025,2.71516,0.086152
14753,1,22.6242,-3.03014,1.41665
14756,1,25.0153,-1.40352,-0.242489
14757,1,23.3525,0.557899,-1.45273
14762,1,23.2937,1.42655,-0.0172321
14763,2,46.4204,-1.46115,-2.78258
14763,2,32.9799,-1.68308,0.786112
14764,1,24.9451,-3.14688,2.13078
14765,2,29.2523,-2.0775,-0.00878633
14765,2,22.5794,-1.8688,-2.61232
14767,1,27.3738,0.348465,0.82231
14768,2,31.5291,-2.00088,1.43856
14768,2,22.5028,2.76389,-0.925632
14777,3,85.837,-1.93158,2.83035
14777,3,59.5635,-0.279701,-0.366322
14777,3,27.4653,-2.3739,1.06435
14778,2,36.0194,-0.90192,2.6296
14778,2,27.8089,-0.0854415,-0.332237
14780,1,25.4433,-1.70741,-0.0684238
14782,1,29.8313,-1.65032,2.75232
14783,1,38.2869,1.72318,1.34168
14784,1,29.5445,-0.496357,2.20845
14785,2,52.3684,-1.05846,0.742556
14785,2,36.0028,-1.79457,-2.67389
14786,2,31.6807,-0.415137,2.70715
14786,2,23.8934,-0.135207,-0.0724526
14791,1,29.1714,-0.323407,0.531324
14792,1,38.7328,-0.507438,2.90636
14796,2,29.9908,-0.0556878,-1.41697
14796,2,24.9835,0.451226,1.51825
14797,1,28.6313,-2.34509,2.91728
14798,1,23.406,1.15719,-1.04122
14802,1,24.1686,-0.759741,-1.79019
14804,1,28.6255,-3.84929,2.39465
14805,1,29.3346,-0.769984,2.95332
14806,1,27.3734,-0.567582,-2.97963
14807,1,25.586,-4.8645,1.39689
14808,1,22.0313,-3.22036,1.56748
14810,3,41.1666,-4.58764,1.17362
14810,3,28.6093,-3.29449,-2.2016
14810,3,22.27,4.05926,2.08778
14813,1,26.708,1.11329,-1.58903
14815,3,48.9407,1.38432,-2.33746
14815,3,42.9151,-1.82181,1.18195
14815,3,22.2328,3.64149,0.616126
14817,2,52.3603,-0.179678,-1.00688
14817,2,44.6662,-2.60946,1.0661
14818,1,22.9141,-1.26077,-0.982166
14822,1,34.8168,-1.85506,-1.76125
14824,1,23.3302,-2.86895,-0.459629
14826,1,44.3335,-1.58092,1.85596
14827,4,55.4055,1.48788,3.07411
14827,4,53.9859,-2.31328,1.13772
14827,4,44.6111,-1.21381,-1.12634
14827,4,43.5558,2.56529,-1.02809
14829,2,25.8247,2.60559,0.0149999
14829,2,22.8347,1.32823,-2.52987
14830,2,31.8121,-0.370968,1.47325
14830,2,27.8077,0.0659842,-2.73591
14831,1,28.6196,4.42003,-1.1434
14832,1,32.7816,-2.82573,1.7597
14834,1,26.3539,-0.832372,1.56064
14835,1,22.7829,2.12962,-1.32838
14836,1,23.7885,0.751404,1.09886
14837,2,52.1583,1.31789,1.32018
14837,2,35.4273,2.79986,-1.13326
14839,1,26.5505,-1.02412,1.79648
14840,1,30.9102,0.607689,-0.887356
14841,2,58.1014,1.34748,-2.18613
14841,2,40.5074,2.0658,0.917768
14842,1,22.6392,0.966707,-1.94752
14843,1,24.4314,-2.75728,-1.81769
14846,1,28.5587,0.546351,0.504851
14847,3,51.0183,-2.4377,-0.818596
14847,3,45.3154,0.800429,0.788892
14847,3,37.1204,0.405704,-2.83619
14851,1,23.1829,-0.691925,-2.35687
14852,1,33.7609,0.920701,2.93283
14855,2,43.7043,-0.284828,2.9432
14855,2,31.7615,-0.438361,0.576066
14857,1,24.0012,-1.21639,1.78187
14859,3,57.5703,-1.40215,-2.37491
14859,3,54.2235,1.27505,1.90277
14859,3,38.2469,2.16362,-0.211362
14864,2,24.7626,2.6871,-1.53358
14864,2,22.651,3.12238,1.66167
14868,1,29.3972,2.60043,-0.13281
14869,1,23.5241,2.23896,-1.04792
14871,1,23.6451,2.25518,0.781496
14872,2,37.514,0.293951,0.626772
14872,2,30.6361,-0.461783,-2.52476
14876,1,22.4456,3.60334,-2.55667
14877,1,31.6819,-2.01557,2.92481
14881,3,81.0663,-2.0971,0.167702
14881,3,39.3128,1.10464,-2.75985
14881,3,30.1554,1.06636,2.07504
14882,1,32.3255,2.15084,-2.02913
14884,1,23.587,-2.10776,-2.75089
14885,2,27.4579,2.41702,-1.36032
14885,2,22.9064,0.556294,2.10052
14886,2,33.6074,2.13651,2.9244
14886,2,31.5321,-1.16269,-0.419815
14889,1,26.943,-1.15891,-0.299977
14894,1,24.6767,3.26396,1.12856
14897,2,27.7939,2.9616,-1.20957
14897,2,25.9274,1.07313,2.65073
14898,2,27.5906,-0.182711,-2.50109
14898,2,24.2042,-1.02615,0.260294
14899,2,55.0469,-0.800062,-2.94982
14899,2,27.4913,-2.22114,0.814974
14901,1,24.7825,3.30091,-0.749102
14902,1,25.1674,-1.06098,-2.21566
14907,1,22.6157,1.73147,1.34872
14908,2,47.5335,-3.29662,-1.00207
14908,2,36.5782,-0.174643,2.59309
14910,2,23.9931,4.46765,-2.10161
14910,2,22.5742,2.31023,1.55288
14913,1,32.131,0.560135,1.83464
14916,1,29.7865,-2.47069,-0.179186
14917,1,29.3732,3.18472,2.79749
14920,2,27.8932,-0.712277,2.78101
14920,2,23.5177,-2.54269,-0.621406
14925,1,33.1763,1.88104,0.799132
14931,1,25.0195,-3.71841,2.09094
14932,1,23.5709,-1.82373,1.41579
14933,2,24.4947,0.171965,-0.618135
14933,2,23.3322,1.84824,2.27009
14934,1,24.4063,-0.828742,2.36572
14935,1,34.8581,-3.92283,1.42362
14940,1,24.8499,0.542836,2.69407
14941,1,31.09,2.62812,-1.4323
14942,2,51.5944,-2.59232,1.5284
14942,2,33.1034,0.633281,-1.45313
14943,1,35.8181,-0.633836,-1.34217
14946,1,25.1255,-0.85044,0.0854335
14947,1,25.3348,3.51378,2.71683
14948,1,22.5607,4.1452,0.518586
14949,3,43.0464,-3.66266,-1.28233
14949,3,34.2566,-2.29318,1.37928
14949,3,29.8028,0.400659,-2.41878
14951,2,41.4592,-2.98284,-2.54175
14951,2,40.8307,-2.27587,0.625539
14952,1,32.4507,0.227331,-0.90855
14955,1,23.3315,0.406531,2.20299
14958,2,43.4315,1.23164,-0.316856
14958,2,25.9923,1.20851,2.90625
14961,1,32.6356,-1.71741,1.49182
14963,3,51.5353,-0.963981,-1.26773
14963,3,36.7517,-2.17303,2.23831
14963,3,27.3124,1.14407,1.51926
14965,2,34.5136,-1.16759,2.8572
14965,2,24.6147,3.29453,1.04881
14968,1,30.3764,-1.90575,-2.51941
14969,1,25.3936,-2.378,-2.27635
14972,1,23.7241,2.9516,-1.54399
14974,1,25.1944,1.94076,-0.487978
14976,1,30.5173,-2.04821,-0.916239
14977,1,28.4528,-0.404844,-3.04026
14978,1,25.6437,2.62041,-0.65765
14979,1,29.6217,-4.6899,0.754882
14981,1,34.7059,1.49824,1.34292
14985,1,23.7847,1.71305,-2.74547
14986,1,23.1633,-0.146856,-0.0177735
14987,2,25.2776,-0.664637,-2.55619
14987,2,25.2218,-2.23885,0.344975
14988,2,35.519,2.16249,-1.1906
14988,2,26.3803,0.0233652,0.258725
14991,2,37.428,-3.43341,2.75208
14991,2,31.7957,-0.913128,-0.380134
14994,2,43.0431,-1.74153,0.00917041
14994,2,24.5246,-0.36864,2.42785
14995,1,23.3899,1.66875,1.09692
14996,1,31.6037,-2.988,2.53947
14997,1,44.3781,1.34379,1.75429
14998,1,25.6089,1.04812,-2.40192
14999,1,31.3039,-2.67031,-2.16636
15002,2,36.475,2.40477,-0.298732
15002,2,26.8464,3.43622,2.62529
15003,1,36.5397,0.568329,-2.07608
15004,2,28.4551,-1.01638,1.33566
15004,2,24.2602,-2.10347,-1.92986
15010,2,39.1354,0.712555,0.427399
15010,2,27.8871,0.423986,-3.07589
15011,2,39.5418,-0.0870105,0.075404
15011,2,36.9204,0.35592,3.10212
15012,1,30.1018,3.17091,2.57569
15013,2,26.3441,0.132218,-1.91206
15013,2,25.1686,0.0529037,2.52918
15014,3,51.2308,0.751569,0.195059
15014,3,32.2572,2.34877,-3.13842
15014,3,25.0081,0.490049,-2.62721
15015,1,25.1863,0.80905,2.47963
15016,1,35.7333,1.12116,-0.276996
15018,1,24.3103,-0.384466,-1.97832
15020,1,33.1272,2.22945,-2.33578
15021,1,26.5196,-0.880496,1.42114
15022,1,32.0222,1.27718,-1.20983
15030,1,29.6301,-2.06191,1.23422
15031,2,28.5964,2.43048,-2.19759
15031,2,23.0811,0.924542,1.68188
15034,2,29.4652,1.86952,-1.82946
15034,2,24.0546,2.32757,0.886916
15035,1,30.6537,3.58134,-1.90719
15037,1,28.0508,1.47277,-0.28557
15038,1,24.1363,1.74349,-2.63901
15040,1,24.8214,-0.353918,-1.61891
15045,1,24.5275,-1.4415,1.80711
15047,1,24.3596,1.8209,2.23775
15048,1,26.2498,-1.36437,0.144585
15055,2,27.4198,1.31238,-2.32302
15055,2,26.1418,0.205031,0.580761
15056,2,28.5532,0.469788,2.8526
15056,2,24.3983,-3.25569,0.621826
15057,1,24.7079,-2.37466,0.620825
15059,1,30.7425,1.28358,0.990602
15060,1,29.3882,2.12784,-1.95511
15063,1,36.5707,-0.464963,-0.0260854
15064,1,25.8638,-0.220086,-1.21431
15066,1,28.3338,-1.56856,0.201623
15070,1,23.3221,-0.509457,0.931017
15072,3,39.4743,0.397989,3.05925
15072,3,37.1739,-0.449457,-0.474473
15072,3,22.5096,-2.57292,1.72871
15073,1,30.3274,0.0161278,-0.276942
15074,1,32.8086,0.320491,1.70703
15076,1,28.0418,-0.0894542,-0.806142
15077,2,28.6172,-1.12062,1.47061
15077,2,27.9058,-2.47447,-2.32467
15079,1,23.0256,1.79294,-0.490027
15083,4,60.694,-1.09694,1.3105
15083,4,41.4498,-0.292794,2.82673
15083,4,41.4435,-2.42138,-1.02539
15083,4,36.5693,-0.626783,-1.4385
15084,2,34.4878,-0.269291,1.22439
15084,2,23.3484,1.65363,-1.83738
15085,3,72.4837,-0.688092,-1.33821
15085,3,42.6049,-1.86178,1.33034
15085,3,42.1733,1.09781,2.23379
15086,1,29.2668,-0.796255,-2.65386
15088,2,26.8051,1.39457,1.41763
15088,2,26.1192,2.94828,0.333109
15089,2,36.0337,-0.757798,-2.1143
15089,2,28.0518,-0.980296,1.25085
15091,1,23.6057,3.11638,2.39803
15093,1,22.8112,1.50563,2.85025
15096,1,26.1101,-2.46917,-2.02525
15098,2,24.7249,-0.278052,-0.197067
15098,2,23.6334,-2.21281,2.95458
15101,1,29.4463,-0.0985123,-1.44137
15104,1,27.0952,-1.66414,1.19938
15107,1,24.6177,0.0988271,2.37569
15108,2,39.1126,-2.05936,-0.439163
15108,2,27.5505,-0.447225,-2.99521
15109,2,39.6475,-3.02592,-0.497821
15109,2,24.8026,-2.9421,2.52126
15110,1,22.7343,1.15181,-1.40606
15111,1,41.5189,-1.44788,2.97714
15114,2,30.0287,0.732351,-0.773464
15114,2,25.9384,-1.17254,1.83623
15115,1,24.7544,2.20569,2.66038
15117,1,23.3681,1.05685,-1.3409
15124,1,25.6627,-1.76787,-0.183583
15126,3,26.9032,1.17697,-3.05021
15126,3,26.2405,0.842253,-0.868149
15126,3,23.8627,-2.30937,1.35926
15130,2,43.7071,-2.316,1.75504
15130,2,26.4166,-1.48618,-1.99096
15132,1,22.7837,3.99834,2.8326
15134,2,34.9917,0.614801,-0.673381
15134,2,30.4817,-1.07536,2.48278
15137,1,22.6481,3.11878,1.50581
15138,2,30.851,1.06447,1.41952
15138,2,22.0009,-4.58871,-0.141307
15139,1,49.6567,0.435682,1.94327
15140,1,33.74,-2.70086,2.76805
15141,1,24.01,0.226848,-2.29656
15145,1,24.8824,-0.0097781,-2.07021
15146,2,74.3484,-0.0337195,-2.3923
15146,2,54.3372,-0.255555,0.928117
15148,1,29.8238,-3.94749,0.25149
15150,1,48.5348,0.0256522,-1.09475
15154,1,22.7328,0.754924,-1.77039
15155,2,31.6824,-1.2272,0.247149
15155,2,25.1056,1.06465,2.21742
15156,3,66.6683,0.568497,0.16753
15156,3,43.2125,-2.24492,-2.69972
15156,3,33.5662,3.20495,1.23745
15157,2,25.0405,-1.98515,-0.843598
15157,2,22.3685,-3.97772,-2.99933
15159,2,32.9082,-0.384191,-2.27733
15159,2,23.3498,0.398459,-2.98715
15160,1,33.7202,1.32759,1.39419
15162,1,25.023,1.19563,2.7976
15163,1,23.3373,-0.0048342,-0.278803
15165,1,25.9236,-0.521587,2.84835
15166,1,27.9574,-1.30156,-2.38357
15168,1,24.1772,1.70494,-2.43889
15169,2,33.8049,0.975139,0.207887
15169,2,29.9544,0.233037,-2.96169
15170,1,27.1114,-1.76715,-0.906018
15173,3,39.0296,0.564008,-2.56304
15173,3,26.3156,1.00327,-2.9891
15173,3,24.5928,-1.62595,1.73084
15174,2,25.4788,0.583886,1.26523
15174,2,25.3105,-0.399712,-0.87179
15178,2,26.379,-2.94488,0.102404
15178,2,25.2661,-1.73049,-2.98821
15179,1,52.375,-0.99687,0.554497
15180,2,28.144,0.661791,-2.43075
15180,2,25.8355,0.953964,0.553184
15181,1,35.0317,-0.539102,-0.753182
15182,1,27.0328,-1.7369,0.652155
15183,1,23.0254,4.61709,0.696386
15184,1,27.8728,-1.21222,0.701199
15185,1,27.4588,0.43001,-1.00442
15186,2,37.3182,1.43873,2.49538
15186,2,23.9985,-0.227635,-1.10504
15191,1,38.4507,0.555249,0.631924
15192,2,28.3477,0.54046,-2.38313
15192,2,23.8046,-0.976356,2.16377
15193,2,32.7572,-2.27738,-2.92215
15193,2,22.5313,-1.32169,0.185807
15194,3,27.6191,2.03373,2.77907
15194,3,27.1859,2.73372,0.431636
15194,3,26.6662,0.270796,-1.2241
15196,1,24.7958,1.98635,-2.81537
15200,1,34.027,1.12407,-2.13302
15201,2,33.351,-1.19926,-1.91414
15201,2,29.3722,0.0864256,0.629064
15202,1,26.3678,0.717154,-1.30486
15203,2,40.9068,-1.76777,0.828803
15203,2,40.618,0.662629,-2.16443
15205,2,25.8763,-0.255759,0.214637
15205,2,23.2833,1.58558,-1.70807
15208,1,28.5787,0.843674,-2.47632
15209,2,25.2823,-0.288874,-0.513127
15209,2,24.9613,0.266737,2.60624
15215,1,26.9959,0.34044,-0.0212307
15220,1,29.7188,-0.593812,-2.60756
15221,2,25.8761,1.83397,-0.0655343
15221,2,24.0492,1.20242,2.90068
15222,2,30.5961,0.965824,-0.786791
15222,2,24.7578,-1.50089,-3.04436
15223,2,28.9502,-1.79322,-2.4145
15223,2,23.1084,-2.84051,0.764692
15227,2,30.4472,-1.56959,0.852381
15227,2,24.5284,-1.83503,-1.50112
15230,1,23.4401,1.10417,1.50529
15235,5,59.751,0.913557,1.41965
15235,5,51.6956,-0.695975,-0.787579
15235,5,46.5909,1.75016,-2.79766
15235,5,33.1434,4.36561,-0.243244
15235,5,28.3442,0.802906,-2.88766
15240,2,28.1309,1.25156,2.90444
15240,2,27.517,2.37791,-0.877356
15241,1,28.3694,-0.363345,1.04088
15243,2,26.4267,-0.4527,0.082123
15243,2,22.6593,-1.17831,-2.52086
15244,2,31.8814,0.44609,-2.65447
15244,2,23.5603,3.11155,0.457714
15248,2,27.9706,0.107922,-2.93385
15248,2,23.068,1.15356,-2.59142
15249,1,22.3764,-3.99955,-1.65681
15253,1,26.8927,2.16056,1.88096
15255,1,23.1984,2.17158,0.355858
15260,2,33.0381,-2.25667,-0.746285
15260,2,23.8925,-2.81117,0.853177
15261,2,31.7725,-0.790804,2.4693
15261,2,27.8532,3.23671,-0.278454
15262,1,30.1567,-1.34555,-1.56416
15263,1,23.2706,-4.46234,1.28898
15264,2,40.3223,1.21173,-1.26766
15264,2,24.4125,0.23707,1.59095
15265,1,33.4674,0.714925,1.32724
15270,1,23.0229,0.808993,-2.11906
15271,1,37.2347,-0.436459,0.0837316
15273,1,30.0932,0.257124,2.46526
15274,1,22.4606,3.09207,1.577
15275,2,29.4907,2.10644,2.33631
15275,2,26.948,2.01157,-1.38228
15277,1,24.191,-2.1933,0.877726
15279,1,30.9981,1.72338,0.899954
15282,1,23.2481,-0.113474,2.28931
15284,1,35.6544,0.114125,-2.21848
15289,1,32.4586,3.18025,2.86472
15290,3,50.0742,-1.57074,-1.36244
15290,3,31.677,-0.517907,1.64677
15290,3,24.1437,-0.234643,-0.808407
15291,2,32.3432,3.08799,-1.51813
15291,2,23.6256,1.62836,1.68403
15292,1,38.2111,2.3358,-1.32584
15293,2,25.7455,-2.04232,-2.55634
15293,2,25.3325,-2.47786,-0.0442095
15295,1,24.8286,3.44359,1.02923
15296,1,25.4228,-0.15015,1.09309
15299,1,33.7808,-0.0990634,3.02764
15301,1,23.0509,0.207913,-0.328712
15302,1,29.3165,-1.33438,-0.885954
15305,2,26.811,-0.371418,-0.525732
15305,2,24.5678,1.61592,-2.32945
15307,1,23.3493,-0.80683,-3.02763
15308,1,25.2841,-2.9963,1.93075
15309,2,23.6661,1.37004,-0.335695
15309,2,22.546,3.18367,-2.22845
15311,1,25.9741,-0.278939,0.690252
15312,1,25.6758,-1.84665,-0.31232
15313,2,25.2772,1.24436,2.57116
15313,2,24.2779,-0.215341,-1.3255
15315,3,23.4662,0.272747,-0.130872
15315,3,23.2527,3.14424,0.836975
15315,3,22.4069,-1.95472,-1.84519
15317,2,50.7753,1.72777,-2.25766
15317,2,34.7903,1.20421,0.436511
15318,3,37.5382,-3.62769,-2.36851
15318,3,33.9924,0.354454,0.175939
15318,3,28.2577,0.0478592,1.76639
15319,1,29.8966,-0.533377,-0.620459
15322,1,23.5023,0.376056,1.37104
15323,1,35.1227,1.39414,-0.391733
15324,1,24.1205,0.0591066,0.654732
15325,3,44.3948,-2.47398,2.52451
15325,3,29.131,-3.42685,-0.7664
15325,3,26.9151,-2.43147,-0.542087
15328,1,23.2292,0.423388,1.69261
15329,3,35.0868,-1.36138,3.13399
15329,3,29.0735,0.512444,2.12607
15329,3,24.7451,2.55389,0.0104244
15330,2,27.6482,0.756571,-2.79664
15330,2,25.016,-0.496635,0.832065
15332,2,29.5699,-0.0229626,3.09655
15332,2,28.398,1.20241,-0.396803
15333,2,33.101,1.91254,-1.30583
15333,2,23.0574,0.757762,2.81241
15334,2,29.0903,-2.49587,-0.0678198
15334,2,22.4922,-3.57019,2.49551
15339,3,44.351,-0.763338,-2.09499
15339,3,37.3854,-0.708164,0.280027
15339,3,30.5802,0.322072,1.49561
15340,1,23.2518,-2.24651,0.104255
15343,1,35.413,-1.8109,-0.3311
15347,2,29.1202,-0.217673,3.02793
15347,2,27.5881,-1.37411,-0.444186
15348,1,27.0021,1.10356,2.51364
15349,1,23.3373,0.225377,-0.832719
15350,2,37.8923,-2.15601,1.59184
15350,2,30.3695,-1.36964,-0.909001
15353,2,27.5143,2.69833,-0.487918
15353,2,23.1407,1.19132,1.87636
15354,1,31.7996,2.49301,-0.932574
15363,2,46.8731,-0.263489,-1.75673
15363,2,42.8354,0.837398,2.01674
15364,1,28.2383,-0.677199,0.630173
15366,2,47.2915,0.918496,1.60678
15366,2,27.2733,-2.68188,-1.69315
15367,1,25.4849,2.67385,0.110698
15368,1,31.9003,0.24633,1.92875
15369,2,48.1375,0.0608804,1.62343
15369,2,45.7266,-0.19311,-1.48074
15370,2,39.2958,0.359521,-2.64
15370,2,34.3051,1.5353,-0.0845419
15372,2,38.2526,1.99001,-0.576832
15372,2,27.4277,1.22173,3.10484
15373,2,24.957,-1.84407,-2.42199
15373,2,23.4246,-0.387928,0.701749
15374,1,27.2629,0.101948,-0.573781
15381,1,24.7843,0.907781,-2.68504
15386,1,28.3365,1.20186,-2.85377
15389,1,29.2762,2.41281,-2.14251
15395,1,26.4139,0.726013,-2.35249
15396,4,47.0097,0.190787,-0.0840333
15396,4,46.2716,3.04752,3.06698
15396,4,42.4564,-1.0488,1.60714
15396,4,23.5512,-0.518886,-1.47458
15401,1,27.8417,1.89833,1.14696
15402,1,26.6749,-1.74931,-1.28896
15407,1,23.9916,-1.86942,-0.811931
15409,1,35.9776,1.9952,0.286647
15414,1,22.707,-2.55506,0.36771
15419,1,30.5474,-0.282344,1.39726
15423,1,24.9553,1.37962,-0.118077
15424,1,24.2649,1.23335,-1.67779
15426,1,29.607,-1.10638,1.72416
15427,4,29.0456,3.67202,1.10477
15427,4,27.4827,-1.81362,-1.38737
15427,4,23.0057,-2.43027,-2.15355
15427,4,22.5701,1.49658,-2.39824
15428,1,24.6453,-0.37749,-1.58204
15431,2,45.7484,0.913579,-2.48163
15431,2,29.583,2.50845,0.618392
15432,1,23.6259,0.425602,2.20951
15434,1,28.5781,0.524066,-1.32848
15441,1,32.8047,0.737227,-0.347278
15445,2,24.2186,-0.467503,-2.28281
15445,2,23.1715,-2.67971,0.289269
15446,1,30.4509,1.32037,-1.33856
15447,1,23.1739,-3.35904,0.985266
15448,1,24.9469,1.77292,-0.138852
15454,1,32.8795,-0.115591,2.67266
15456,1,36.9401,1.14671,-0.861043
15458,1,23.1476,-4.43746,-2.06866
15459,1,27.2468,1.37936,-2.15888
15462,3,74.1648,-1.10435,-2.02021
15462,3,73.8639,-2.73831,2.08927
15462,3,53.6921,1.19762,-0.428849
15463,3,47.4617,-1.15157,-0.487583
15463,3,43.4431,-0.557199,2.14642
15463,3,26.5618,1.10806,-1.9421
15466,1,24.8165,-0.209721,-1.159
15467,4,39.3115,-0.633029,2.86242
15467,4,29.5175,0.178666,-0.884838
15467,4,26.592,0.647498,-1.91517
15467,4,23.962,-2.52079,0.396586
15469,1,25.9263,2.14854,3.04891
15470,3,33.1888,-0.421003,-0.356072
15470,3,26.9061,1.42038,-1.35941
15470,3,23.9641,0.566851,0.558041
15471,1,26.8433,0.254294,-2.48409
15473,1,26.8217,2.28158,0.738946
15477,2,32.7619,1.19614,-2.33659
15477,2,21.7124,4.52559,0.873734
15478,1,26.3798,-0.0223487,-0.897176
15480,1,26.3581,0.129174,2.49158
15484,1,27.5851,3.18108,0.784975
15486,1,34.0265,-4.62382,2.34402
15487,1,25.0124,0.243172,-1.11236
15488,1,42.4181,0.286516,1.6054
15493,1,24.8884,-1.19528,3.01811
15496,3,60.4203,0.234281,-2.03392
15496,3,42.8091,2.15562,1.19782
15496,3,22.8237,-0.705359,0.703712
15497,2,36.2708,-0.574875,2.81402
15497,2,24.4764,0.41599,-0.149463
15498,1,23.4808,-2.99232,-2.35678
15499,2,31.9746,-0.86387,1.66498
15499,2,29.5438,-0.746678,-1.56652
15501,1,24.0619,0.712261,1.12298
15503,2,38.6427,0.0491323,1.69683
15503,2,31.1836,0.969716,-2.33903
15504,3,37.1184,-4.54314,1.54337
15504,3,36.0267,3.69431,-2.37265
15504,3,35.1389,-0.525041,0.228163
15506,1,24.5297,0.54767,-0.227164
15509,1,41.5142,0.978656,-0.210893
15510,2,26.6283,1.83012,2.90614
15510,2,24.9126,3.61535,-1.88354
15513,2,32.1581,-0.250665,-1.36868
15513,2,31.6215,-1.163,1.55858
15514,1,23.0997,-0.0760232,3.02239
15515,2,24.9461,2.78507,-1.71439
15515,2,24.3071,-3.18533,-1.43213
15516,2,65.4771,-1.31661,3.10999
15516,2,38.1887,-0.669754,0.18202
